,album_type,id,image,name,release_date,total_tracks,uri,url
99,album,4rG0MhkU6UojACJxkMHIXB,https://i.scdn.co/image/ab67616d0000b273c85676e37cf146675a250054,Planet Pit (Deluxe Version),2011-06-17,16,spotify:album:4rG0MhkU6UojACJxkMHIXB,https://open.spotify.com/album/4rG0MhkU6UojACJxkMHIXB
100,single,7jMD1nIwIuawGyiOyRrIp8,https://i.scdn.co/image/ab67616d0000b27331ca7222da4afdc7366d64fb,Club Can't Handle Me,2010-06-28,2,spotify:album:7jMD1nIwIuawGyiOyRrIp8,https://open.spotify.com/album/7jMD1nIwIuawGyiOyRrIp8
101,single,7Jx7doYIXITyR2LQB0Hvbc,https://i.scdn.co/image/ab67616d0000b27327582cbd9df9f3afd04f776f,SOS,2019-04-10,1,spotify:album:7Jx7doYIXITyR2LQB0Hvbc,https://open.spotify.com/album/7Jx7doYIXITyR2LQB0Hvbc
102,album,6f06neONZ0xqqftlgtVP74,https://i.scdn.co/image/ab67616d0000b273447efa80cb185be0fbbb9a4d,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,15,spotify:album:6f06neONZ0xqqftlgtVP74,https://open.spotify.com/album/6f06neONZ0xqqftlgtVP74
104,single,5Ao1r4qOUoRBUSPovTbKR9,https://i.scdn.co/image/ab67616d0000b2738711724c45634c46c313b775,La Cintura,2018-03-29,1,spotify:album:5Ao1r4qOUoRBUSPovTbKR9,https://open.spotify.com/album/5Ao1r4qOUoRBUSPovTbKR9
105,single,64WDoAGyTcPlSIFAiSDsB0,https://i.scdn.co/image/ab67616d0000b273e01e9da93772e7cb0ed657ce,Darkside,2018-07-27,1,spotify:album:64WDoAGyTcPlSIFAiSDsB0,https://open.spotify.com/album/64WDoAGyTcPlSIFAiSDsB0
106,single,70p5NvBOkvaxU1UeIxhE1Z,https://i.scdn.co/image/a0fca79d4b7babcaf14d51e1203084220e68cdb9,Quarter Past Midnight,2018-05-09,1,spotify:album:70p5NvBOkvaxU1UeIxhE1Z,https://open.spotify.com/album/70p5NvBOkvaxU1UeIxhE1Z
107,album,3GqsyMrJu3o8jLiGyBsBQW,https://i.scdn.co/image/299b7b31f778c9c1b20878df2457f5ec986670fc,Chaos And The Calm,2015-03-20,12,spotify:album:3GqsyMrJu3o8jLiGyBsBQW,https://open.spotify.com/album/3GqsyMrJu3o8jLiGyBsBQW
108,single,6LaLU27ZPXimJIbpbiOahr,https://i.scdn.co/image/ab67616d0000b27330800bfbfff51ddb031d9bd7,AVĪCI (01),2017-08-10,6,spotify:album:6LaLU27ZPXimJIbpbiOahr,https://open.spotify.com/album/6LaLU27ZPXimJIbpbiOahr
109,single,7oiRNdTfUWmsx6DAjEe7DB,https://i.scdn.co/image/ab67616d0000b2730a5b25f2ae0690285b4b1508,Too Good At Goodbyes,2017-09-08,1,spotify:album:7oiRNdTfUWmsx6DAjEe7DB,https://open.spotify.com/album/7oiRNdTfUWmsx6DAjEe7DB
110,single,05qNixNs1TgA2oZ3cvNsVB,https://i.scdn.co/image/ab67616d0000b273ddc8bbc60fa930446a2b5718,"For You (Fifty Shades Freed) [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",2018-01-05,1,spotify:album:05qNixNs1TgA2oZ3cvNsVB,https://open.spotify.com/album/05qNixNs1TgA2oZ3cvNsVB
111,album,7hwhuEQT4Fp5bzwLlYZtiz,https://i.scdn.co/image/ab67616d0000b27300164c96548a622d34b39828,Beautiful Trauma,2017-10-13,13,spotify:album:7hwhuEQT4Fp5bzwLlYZtiz,https://open.spotify.com/album/7hwhuEQT4Fp5bzwLlYZtiz
112,album,2Ti79nwTsont5ZHfdxIzAm,https://i.scdn.co/image/c041fc9e4ea400357329fd7110952c014561ab5a,?,2018-03-16,18,spotify:album:2Ti79nwTsont5ZHfdxIzAm,https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm
113,single,5hM766f2vL0qN86vJEMwfI,https://i.scdn.co/image/ab67616d0000b273c14f57dc0d27fad04690d955,Remember (with ZOHARA),2018-10-26,1,spotify:album:5hM766f2vL0qN86vJEMwfI,https://open.spotify.com/album/5hM766f2vL0qN86vJEMwfI
114,single,5Bd99eGJKXoRMnqgqWlWmp,https://i.scdn.co/image/ab67616d0000b273b1ab92b8e26ab1cb783ffe15,Ain't Your Mama,2016-04-07,1,spotify:album:5Bd99eGJKXoRMnqgqWlWmp,https://open.spotify.com/album/5Bd99eGJKXoRMnqgqWlWmp
115,single,6vXl3I6ZEja5hOpiygJt89,https://i.scdn.co/image/ab67616d0000b2733a6b8167adef5b7b752c1554,Love Me Now,2016-10-07,1,spotify:album:6vXl3I6ZEja5hOpiygJt89,https://open.spotify.com/album/6vXl3I6ZEja5hOpiygJt89
116,album,3teu4biw5zhcN7QgjmKzGS,https://i.scdn.co/image/ab67616d0000b27340512e02a594e3378c0256e6,"At Night, Alone.",2016-05-06,18,spotify:album:3teu4biw5zhcN7QgjmKzGS,https://open.spotify.com/album/3teu4biw5zhcN7QgjmKzGS
117,album,0OY2WzmmPG8yRZzmMeTX9N,https://i.scdn.co/image/ab67616d0000b273962600f44cc7a4902bdfa29b,Peace Is The Mission: Extended,2015-11-27,14,spotify:album:0OY2WzmmPG8yRZzmMeTX9N,https://open.spotify.com/album/0OY2WzmmPG8yRZzmMeTX9N
118,album,77jAfTh3KH9K2reMOmTgOh,https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f,This Is Acting,2016-01-29,12,spotify:album:77jAfTh3KH9K2reMOmTgOh,https://open.spotify.com/album/77jAfTh3KH9K2reMOmTgOh
119,album,2JNVoEx4psIgNQyEExwQVn,https://i.scdn.co/image/ab67616d0000b2730ed05634a469e5cf4789b0a7,ANTI (Deluxe),2016-01-28,16,spotify:album:2JNVoEx4psIgNQyEExwQVn,https://open.spotify.com/album/2JNVoEx4psIgNQyEExwQVn
120,album,7fZH0aUAjY3ay25obOUf2a,https://i.scdn.co/image/ab67616d0000b273b6d9a4fbb0bd49f0f034aead,Purpose (Deluxe),2015-11-13,19,spotify:album:7fZH0aUAjY3ay25obOUf2a,https://open.spotify.com/album/7fZH0aUAjY3ay25obOUf2a
121,album,0uMIzWh1uEpHEBell4rlF8,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,Cloud Nine,2016-05-13,15,spotify:album:0uMIzWh1uEpHEBell4rlF8,https://open.spotify.com/album/0uMIzWh1uEpHEBell4rlF8
122,single,2SByipSK8eZ2pasaIwwzhf,https://i.scdn.co/image/ab67616d0000b273df7cddc2d32ef9df762d5a30,Don't Let Me Down,2016-02-05,1,spotify:album:2SByipSK8eZ2pasaIwwzhf,https://open.spotify.com/album/2SByipSK8eZ2pasaIwwzhf
124,album,7K89F9bgY1jks0uIlMerm3,https://i.scdn.co/image/ab67616d0000b273a19a2912e1618ada66b2e6e8,DNCE,2016-11-18,14,spotify:album:7K89F9bgY1jks0uIlMerm3,https://open.spotify.com/album/7K89F9bgY1jks0uIlMerm3
125,single,3zu8FQKyO50w6U1u5ljtv9,https://i.scdn.co/image/ab67616d0000b273a6d348bff20511fafdbbac10,Call on Me (Remixes),2016-09-23,4,spotify:album:3zu8FQKyO50w6U1u5ljtv9,https://open.spotify.com/album/3zu8FQKyO50w6U1u5ljtv9
126,album,09Q3WwGYsQe5ognkvVkmCu,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,When It's Dark Out,2015-12-04,17,spotify:album:09Q3WwGYsQe5ognkvVkmCu,https://open.spotify.com/album/09Q3WwGYsQe5ognkvVkmCu
127,single,0dzeoQhVNzKkwM5ieOJC54,https://i.scdn.co/image/ab67616d0000b2738d12bc5e3ea5c9f4a967de32,My Way,2016-09-16,1,spotify:album:0dzeoQhVNzKkwM5ieOJC54,https://open.spotify.com/album/0dzeoQhVNzKkwM5ieOJC54
128,single,6x3lObhgC3H0KpOfePojFG,https://i.scdn.co/image/ab67616d0000b2736eaa0691ac9d790b41d21a91,Lush Life,2015-06-09,1,spotify:album:6x3lObhgC3H0KpOfePojFG,https://open.spotify.com/album/6x3lObhgC3H0KpOfePojFG
129,album,02sEJTj1sye1JaqxqpcSCp,https://i.scdn.co/image/5d866ac1040c05ef8b6a5ac8353e5ec9d84b4f56,Encore,2016-08-05,14,spotify:album:02sEJTj1sye1JaqxqpcSCp,https://open.spotify.com/album/02sEJTj1sye1JaqxqpcSCp
130,album,1kxDY7IJjRHX3dpQTvFUmS,https://i.scdn.co/image/ab67616d0000b273941ccc2a04b55625d54f7bb4,BADLANDS (Deluxe),2015-08-28,16,spotify:album:1kxDY7IJjRHX3dpQTvFUmS,https://open.spotify.com/album/1kxDY7IJjRHX3dpQTvFUmS
131,album,3nxlM2DFwij3JVP55yNRya,https://i.scdn.co/image/ab67616d0000b273f504cc56f3bd99bc61929272,Layers,2016-11-04,12,spotify:album:3nxlM2DFwij3JVP55yNRya,https://open.spotify.com/album/3nxlM2DFwij3JVP55yNRya
132,single,2tFh3iUeee68gorjYVoqea,https://i.scdn.co/image/ab67616d0000b273730f8351fee266b18e935f5b,Starving,2016-07-22,1,spotify:album:2tFh3iUeee68gorjYVoqea,https://open.spotify.com/album/2tFh3iUeee68gorjYVoqea
133,single,5NOwsz8MGHGTJV1NR3nKmh,https://i.scdn.co/image/ab67616d0000b273b557fce953a5593c38f67338,Feel Good,2016-02-27,1,spotify:album:5NOwsz8MGHGTJV1NR3nKmh,https://open.spotify.com/album/5NOwsz8MGHGTJV1NR3nKmh
134,single,40LbnfieVTWtHrK24WQeEB,https://i.scdn.co/image/ab67616d0000b273ef37416970812293c08e8a78,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2016-05-06,1,spotify:album:40LbnfieVTWtHrK24WQeEB,https://open.spotify.com/album/40LbnfieVTWtHrK24WQeEB
135,album,09fggMHib4YkOtwQNXEBII,https://i.scdn.co/image/ab67616d0000b2730c8599cbde51245c128bcea9,Starboy,2016-11-25,18,spotify:album:09fggMHib4YkOtwQNXEBII,https://open.spotify.com/album/09fggMHib4YkOtwQNXEBII
136,album,3hARKC8cinq3mZLLAEaBh9,https://i.scdn.co/image/ab67616d0000b273726abca207567d5e41cb9667,Views,2016-05-06,20,spotify:album:3hARKC8cinq3mZLLAEaBh9,https://open.spotify.com/album/3hARKC8cinq3mZLLAEaBh9
137,single,55zQqrjWsFHRcI1mxlQSsZ,https://i.scdn.co/image/878ba99436cf33e59a71e55b2d5c8bea0a824a84,Fast Car,2015-12-04,1,spotify:album:55zQqrjWsFHRcI1mxlQSsZ,https://open.spotify.com/album/55zQqrjWsFHRcI1mxlQSsZ
138,single,2JWBVBmidYbaAR6o6bwcnC,https://i.scdn.co/image/ab67616d0000b27316445c547675596e96a957f4,We Found Love,2011-09-22,1,spotify:album:2JWBVBmidYbaAR6o6bwcnC,https://open.spotify.com/album/2JWBVBmidYbaAR6o6bwcnC
139,single,2sB7ZYdnxqjVOh3ETtx19Z,https://i.scdn.co/image/ab67616d0000b27320fa0ad4e8a4fe39249d94d9,Applause,2013-08-12,1,spotify:album:2sB7ZYdnxqjVOh3ETtx19Z,https://open.spotify.com/album/2sB7ZYdnxqjVOh3ETtx19Z
140,album,0rmhjUgoVa17LZuS8xWQ3v,https://i.scdn.co/image/ab67616d0000b27326f3b1353ed43494cdd4ef0e,Pure Heroine,2013-01-01,10,spotify:album:0rmhjUgoVa17LZuS8xWQ3v,https://open.spotify.com/album/0rmhjUgoVa17LZuS8xWQ3v
141,album,2Q9oTK48eb85waX1fFJsvj,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,The Truth About Love,2012-09-18,17,spotify:album:2Q9oTK48eb85waX1fFJsvj,https://open.spotify.com/album/2Q9oTK48eb85waX1fFJsvj
142,single,4axhLmtq8nhvF5zJ21FoH8,https://i.scdn.co/image/ab67616d0000b273995065098a5f43cd5cec6456,Just The Way You Are,2010-07-20,1,spotify:album:4axhLmtq8nhvF5zJ21FoH8,https://open.spotify.com/album/4axhLmtq8nhvF5zJ21FoH8
143,single,20a4p8pXFFG3ZungWSbYv3,https://i.scdn.co/image/ab67616d0000b273d9a2b1573a908ab2af1b6614,Fancy,2014-01-01,1,spotify:album:20a4p8pXFFG3ZungWSbYv3,https://open.spotify.com/album/20a4p8pXFFG3ZungWSbYv3
144,single,5iwuX6Bx05LHz7cEZex92F,https://i.scdn.co/image/ab67616d0000b273bc160fb50f95b24424999bac,Diamonds,2012-09-27,1,spotify:album:5iwuX6Bx05LHz7cEZex92F,https://open.spotify.com/album/5iwuX6Bx05LHz7cEZex92F
147,album,0MYABBSxz6JqujXq2JBvsF,https://i.scdn.co/image/ab67616d0000b273d2a528faf70452ecff59db4c,Talk That Talk (Deluxe),2012-07-18,14,spotify:album:0MYABBSxz6JqujXq2JBvsF,https://open.spotify.com/album/0MYABBSxz6JqujXq2JBvsF
148,single,2160bNuBZNQmpeBn99Dmis,https://i.scdn.co/image/ab67616d0000b2733f7774e89198e37dd098edc7,Blurred Lines,2013-01-01,1,spotify:album:2160bNuBZNQmpeBn99Dmis,https://open.spotify.com/album/2160bNuBZNQmpeBn99Dmis
149,album,3qGeRY1wt4rrLIt1YuSwHR,https://i.scdn.co/image/ab67616d0000b2734f22365402a62c4f6e1adb44,The Marshall Mathers LP2 (Deluxe),2013-11-05,21,spotify:album:3qGeRY1wt4rrLIt1YuSwHR,https://open.spotify.com/album/3qGeRY1wt4rrLIt1YuSwHR
150,album,2gvjoyajBJe7RPyE8UidmP,https://i.scdn.co/image/ef8db421c3f4224b46f78b748984420f7d6eba3f,Unbroken,2011-01-01,15,spotify:album:2gvjoyajBJe7RPyE8UidmP,https://open.spotify.com/album/2gvjoyajBJe7RPyE8UidmP
152,single,0TbxqNfvk8z1ktpHik61cy,https://i.scdn.co/image/ab67616d0000b27395b8e76ab19c565188a49331,Scream & Shout,2012-01-01,1,spotify:album:0TbxqNfvk8z1ktpHik61cy,https://open.spotify.com/album/0TbxqNfvk8z1ktpHik61cy
153,album,1vAEF8F0HoRFGiYOEeJXHW,https://i.scdn.co/image/ab67616d0000b273dee648abe19dd6e10902c4ae,Night Visions (Deluxe),2012-09-04,20,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,https://open.spotify.com/album/1vAEF8F0HoRFGiYOEeJXHW
154,album,2H4DCvJiZknLngsD2Yqf6k,https://i.scdn.co/image/04ceb8dbf4bc2792c48d79b2c803c83574bcc553,Hands All Over (Deluxe),2010,18,spotify:album:2H4DCvJiZknLngsD2Yqf6k,https://open.spotify.com/album/2H4DCvJiZknLngsD2Yqf6k
155,single,2Gf7TGoOt6FyRi7p32OzUM,https://i.scdn.co/image/ab67616d0000b273344ff7c990f123679535da32,All About That Bass,2014-06-30,1,spotify:album:2Gf7TGoOt6FyRi7p32OzUM,https://open.spotify.com/album/2Gf7TGoOt6FyRi7p32OzUM
156,single,5A6pzfa725ZA3rhDllmX58,https://i.scdn.co/image/ab67616d0000b27324190df1c8fdd4b308a687ae,Problem,2014-01-01,1,spotify:album:5A6pzfa725ZA3rhDllmX58,https://open.spotify.com/album/5A6pzfa725ZA3rhDllmX58
158,album,22F5ZYY1sxoJjk6HzZfmC1,https://i.scdn.co/image/1572f68a7146e88d52b1d2c81c64afb73ecd5ee1,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),2012-01-01,27,spotify:album:22F5ZYY1sxoJjk6HzZfmC1,https://open.spotify.com/album/22F5ZYY1sxoJjk6HzZfmC1
159,single,2ePFIvZKMe8zefATp9ofFA,https://i.scdn.co/image/6361e3a93b9fb16ecf9aa357f16ef2ab2abd45fe,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],2013-04-19,1,spotify:album:2ePFIvZKMe8zefATp9ofFA,https://open.spotify.com/album/2ePFIvZKMe8zefATp9ofFA
160,single,5R02Ascj55hnaOZgQIzVXD,https://i.scdn.co/image/ab67616d0000b2738ed1b667472758e050fd86f5,Only Girl (In The World),2010-09-10,1,spotify:album:5R02Ascj55hnaOZgQIzVXD,https://open.spotify.com/album/5R02Ascj55hnaOZgQIzVXD
161,single,3ng0Nr1GuIqsp4oEzyMHVm,https://i.scdn.co/image/ab67616d0000b2736000f2a3f71f600debc3366a,Rolling In The Deep,2011-01-16,2,spotify:album:3ng0Nr1GuIqsp4oEzyMHVm,https://open.spotify.com/album/3ng0Nr1GuIqsp4oEzyMHVm
162,album,0JLLn5vaJZecVH0lTEsDXP,https://i.scdn.co/image/cca0ad88805ed8825013273fe81af35d24672c47,Overexposed,2012-01-01,18,spotify:album:0JLLn5vaJZecVH0lTEsDXP,https://open.spotify.com/album/0JLLn5vaJZecVH0lTEsDXP
163,single,1aUeYy0hXu0KBuJ5To0hS0,https://i.scdn.co/image/ab67616d0000b2733889f04c48f6bf57649c282c,Wrecking Ball,2013-08-25,1,spotify:album:1aUeYy0hXu0KBuJ5To0hS0,https://open.spotify.com/album/1aUeYy0hXu0KBuJ5To0hS0
164,album,2mylGx7w2Q3yhUyN8iEWOF,https://i.scdn.co/image/ab67616d0000b273cd318f88c2016b08fa9834f9,All The Little Lights,2012-11-05,20,spotify:album:2mylGx7w2Q3yhUyN8iEWOF,https://open.spotify.com/album/2mylGx7w2Q3yhUyN8iEWOF
165,album,1ImxhQBpfEQeM7bNh61Aqg,https://i.scdn.co/image/ab67616d0000b27382f429d91437df1d03e878c8,Lift Your Spirit,2013-01-01,11,spotify:album:1ImxhQBpfEQeM7bNh61Aqg,https://open.spotify.com/album/1ImxhQBpfEQeM7bNh61Aqg
166,single,4teOxn2qMATVwP9XlSp4lH,https://i.scdn.co/image/ab67616d0000b2730d3ada97ce3ac76560aa1305,Payphone,2012-04-17,1,spotify:album:4teOxn2qMATVwP9XlSp4lH,https://open.spotify.com/album/4teOxn2qMATVwP9XlSp4lH
167,single,3UBY0Rsr5qPMpdOQ5zF0tv,https://i.scdn.co/image/ab67616d0000b273d3aac8d4e775c1416e4385f0,Bang Bang,2014-07-29,1,spotify:album:3UBY0Rsr5qPMpdOQ5zF0tv,https://open.spotify.com/album/3UBY0Rsr5qPMpdOQ5zF0tv
168,album,5h7fx8ILwOZ3I5yQ4eGBl7,https://i.scdn.co/image/ab67616d0000b273b23ded2daf5be916f9759077,The Lumineers,2012-01-01,11,spotify:album:5h7fx8ILwOZ3I5yQ4eGBl7,https://open.spotify.com/album/5h7fx8ILwOZ3I5yQ4eGBl7
169,album,02h9kO2oLKnLtycgbElKsw,https://i.scdn.co/image/ab67616d0000b273d20bacc84d203cc330a5df75,True,2013-01-01,12,spotify:album:02h9kO2oLKnLtycgbElKsw,https://open.spotify.com/album/02h9kO2oLKnLtycgbElKsw
170,album,0BZbTNqpXFg6lxNv78X7Lp,https://i.scdn.co/image/9d10d5c4350f59772f33e38f821723f8674da0a7,Who You Are (Platinum Edition),2011-01-01,16,spotify:album:0BZbTNqpXFg6lxNv78X7Lp,https://open.spotify.com/album/0BZbTNqpXFg6lxNv78X7Lp
171,compilation,4HD4hyCi2n5gc5yyRVnirU,https://i.scdn.co/image/a03f39f6ae96bde56c4814a90d012d099987b6c2,Animal + Cannibal (Deluxe Edition),2010-11-19,23,spotify:album:4HD4hyCi2n5gc5yyRVnirU,https://open.spotify.com/album/4HD4hyCi2n5gc5yyRVnirU
174,single,482HqzMMfrkFXAGujtwFrm,https://i.scdn.co/image/ab67616d0000b2739ff8dea75219ec13530d97f1,Poker Face,2008-09-26,1,spotify:album:482HqzMMfrkFXAGujtwFrm,https://open.spotify.com/album/482HqzMMfrkFXAGujtwFrm
175,album,51lCQxAHpJHuqvvK0z12zp,https://i.scdn.co/image/ab67616d0000b273ce4bff21fffe0db2a3c209a7,FutureSex/LoveSounds,2006-09-12,13,spotify:album:51lCQxAHpJHuqvvK0z12zp,https://open.spotify.com/album/51lCQxAHpJHuqvvK0z12zp
176,album,4yHr095BMG5I3IRH4ToE5l,https://i.scdn.co/image/ab67616d0000b273ebb720684d839c8909d1dac3,The Fame Monster (Deluxe),2009-01-01,22,spotify:album:4yHr095BMG5I3IRH4ToE5l,https://open.spotify.com/album/4yHr095BMG5I3IRH4ToE5l
178,single,021pXDAIuTIb2ADbS6VjbC,https://i.scdn.co/image/ab67616d0000b27332dd19e4ec1ec8e56a84c57e,Yeah!,2004-02-09,4,spotify:album:021pXDAIuTIb2ADbS6VjbC,https://open.spotify.com/album/021pXDAIuTIb2ADbS6VjbC
179,single,7etFl9qeqjD0luC40JAg8l,https://i.scdn.co/image/ab67616d0000b27344d34793d0f4bddf28e0e8a8,The Way You Move / Hey Ya!,2003,4,spotify:album:7etFl9qeqjD0luC40JAg8l,https://open.spotify.com/album/7etFl9qeqjD0luC40JAg8l
181,album,0wcuOAo2w5jxwp7N57QKNN,https://i.scdn.co/image/ab67616d0000b2731ad07995b883e2094dc38d6f,Funhouse,2008-10-24,12,spotify:album:0wcuOAo2w5jxwp7N57QKNN,https://open.spotify.com/album/0wcuOAo2w5jxwp7N57QKNN
182,album,7rSjuY09uCzvMY4TlFsBD8,https://i.scdn.co/image/d16071f0a9cf633368ed8621d1591b75c44e57a1,One Of The Boys,2008-06-17,12,spotify:album:7rSjuY09uCzvMY4TlFsBD8,https://open.spotify.com/album/7rSjuY09uCzvMY4TlFsBD8
183,album,2eQMC9nJE3f3hCNKlYYHL1,https://i.scdn.co/image/bc200d3297fd526d0567aa9b606281837cec81ac,Teenage Dream,2010-01-01,12,spotify:album:2eQMC9nJE3f3hCNKlYYHL1,https://open.spotify.com/album/2eQMC9nJE3f3hCNKlYYHL1
184,album,2bsK9FeKzU0jNKA6XYFP7E,https://i.scdn.co/image/ab67616d0000b273b44745c7909c41d1957bd4a6,The Fame Monster,2009-01-01,8,spotify:album:2bsK9FeKzU0jNKA6XYFP7E,https://open.spotify.com/album/2bsK9FeKzU0jNKA6XYFP7E
185,album,4Fts9DL8sj5UQ0TkN4SvMK,https://i.scdn.co/image/ab67616d0000b27365836b344b9d983462d5f1a7,Animal,2010,14,spotify:album:4Fts9DL8sj5UQ0TkN4SvMK,https://open.spotify.com/album/4Fts9DL8sj5UQ0TkN4SvMK
186,album,1snrPQMoTrBsKl73wzSxbn,https://i.scdn.co/image/04ceb8dbf4bc2792c48d79b2c803c83574bcc553,Hands All Over (Revised International Standard version),2010,14,spotify:album:1snrPQMoTrBsKl73wzSxbn,https://open.spotify.com/album/1snrPQMoTrBsKl73wzSxbn
187,album,2WKKYXyjXjZHCvZhiunLU8,https://i.scdn.co/image/993f4240a3dc28b5d4d36acea4af616bde9001b3,The Wanted,2012-01-01,7,spotify:album:2WKKYXyjXjZHCvZhiunLU8,https://open.spotify.com/album/2WKKYXyjXjZHCvZhiunLU8
188,album,32Uy0GLddTw4559CWja1f1,https://i.scdn.co/image/4a5e61fb8e1dc121a9ea50f302ae923e10d3036e,Teenage Dream,2010-08-24,12,spotify:album:32Uy0GLddTw4559CWja1f1,https://open.spotify.com/album/32Uy0GLddTw4559CWja1f1
189,album,0aVJmVAeEx78nAA1rAKYf7,https://i.scdn.co/image/ab67616d0000b273c7b1b93cd2dcb8d528a30a1d,Jason Derulo,2010-02-24,9,spotify:album:0aVJmVAeEx78nAA1rAKYf7,https://open.spotify.com/album/0aVJmVAeEx78nAA1rAKYf7
190,album,159jpldDCgsgH6KGgjy63c,https://i.scdn.co/image/20176c370c86b5ea721e54ee6401c2cbe9d6daf5,Rokstarr,2010-01-01,11,spotify:album:159jpldDCgsgH6KGgjy63c,https://open.spotify.com/album/159jpldDCgsgH6KGgjy63c
191,album,35dJsQDEr549O5DTFUy3uM,https://i.scdn.co/image/761b5c05071053eef942fcdf9a6dc61de13fa1cd,Loud,2010-11-15,11,spotify:album:35dJsQDEr549O5DTFUy3uM,https://open.spotify.com/album/35dJsQDEr549O5DTFUy3uM
192,album,0D49RvtlLCKyxeDKDnBU2R,https://i.scdn.co/image/8f354f3c09f73c9441fc714c0ec0d1576495df7e,Sorry For Party Rocking,2011-01-01,16,spotify:album:0D49RvtlLCKyxeDKDnBU2R,https://open.spotify.com/album/0D49RvtlLCKyxeDKDnBU2R
193,album,3BmcYMh0KYsimWL6p2gPa9,https://i.scdn.co/image/4854f936fa3c83b387853a7ab906b26cfd6d4366,My World 2.0,2010-01-01,10,spotify:album:3BmcYMh0KYsimWL6p2gPa9,https://open.spotify.com/album/3BmcYMh0KYsimWL6p2gPa9
194,album,7kOivwbxDlUcVa4dCBCsWg,https://i.scdn.co/image/ab67616d0000b2732780cc9f7796e04f367e394d,Lazarus,2010-06-07,10,spotify:album:7kOivwbxDlUcVa4dCBCsWg,https://open.spotify.com/album/7kOivwbxDlUcVa4dCBCsWg
196,album,7xnZ539lh8x6de9jzlpCJp,https://i.scdn.co/image/ab67616d0000b2737f5f5aa82b8f6c69b51f4fe9,The Sweet Escape,2006-01-01,12,spotify:album:7xnZ539lh8x6de9jzlpCJp,https://open.spotify.com/album/7xnZ539lh8x6de9jzlpCJp
198,album,1HduTydfaUY3idi2YgT3mb,https://i.scdn.co/image/ab67616d0000b273a292f8570984e99182237e2d,Love Angel Music Baby,2004-10-27,12,spotify:album:1HduTydfaUY3idi2YgT3mb,https://open.spotify.com/album/1HduTydfaUY3idi2YgT3mb
199,album,7apLPYT8szV1IqTxyVSy5P,https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b,B.o.B Presents: The Adventures of Bobby Ray,2010-04-26,12,spotify:album:7apLPYT8szV1IqTxyVSy5P,https://open.spotify.com/album/7apLPYT8szV1IqTxyVSy5P
203,album,3IpexNXiKbezuY526S4Jvy,https://i.scdn.co/image/22fd8793d524d3b9a089b0ea416e9999b77447c0,The Beginning,2010-01-01,12,spotify:album:3IpexNXiKbezuY526S4Jvy,https://open.spotify.com/album/3IpexNXiKbezuY526S4Jvy
204,album,44Z1ZEmOyois0QoAgfUxrD,https://i.scdn.co/image/ab67616d0000b273aad32187513cd6916ddd3c87,Epiphany,2007-06-05,17,spotify:album:44Z1ZEmOyois0QoAgfUxrD,https://open.spotify.com/album/44Z1ZEmOyois0QoAgfUxrD
205,album,2zVRgW8bXd7ukXRZSWw81j,https://i.scdn.co/image/ab67616d0000b2736b3b5436a48203e35b89b9ba,Sweeter,2011-09-16,10,spotify:album:2zVRgW8bXd7ukXRZSWw81j,https://open.spotify.com/album/2zVRgW8bXd7ukXRZSWw81j
206,album,4jNUqLLTYdMHhH8Z8tt93S,https://i.scdn.co/image/ab67616d0000b27331ff1b75fb88739f374db62a,Hot Shot,2000-08-08,14,spotify:album:4jNUqLLTYdMHhH8Z8tt93S,https://open.spotify.com/album/4jNUqLLTYdMHhH8Z8tt93S
207,album,5x8e8UcCeOgrOzSnDGuPye,https://i.scdn.co/image/0df50cddd6e161b313c2e9b9b880a43c42d3592c,PCD,2005-01-01,12,spotify:album:5x8e8UcCeOgrOzSnDGuPye,https://open.spotify.com/album/5x8e8UcCeOgrOzSnDGuPye
208,album,7hPNlDBLv1EW8GakiIzFnn,https://i.scdn.co/image/5e9a243aa48b2797dff658f19ebe318e87cfad48,Picture Show (Deluxe Edition),2012-01-01,14,spotify:album:7hPNlDBLv1EW8GakiIzFnn,https://open.spotify.com/album/7hPNlDBLv1EW8GakiIzFnn
209,single,6Ozsat2gzIj9uXd6JMwYXz,https://i.scdn.co/image/ab67616d0000b2738c713cc3f93ac864582eecd5,Raise Your Glass,2010-10-06,1,spotify:album:6Ozsat2gzIj9uXd6JMwYXz,https://open.spotify.com/album/6Ozsat2gzIj9uXd6JMwYXz
