,acousticness,danceability,duration_ms,energy,explict,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,uri,url,valence,Hit
1141,0.000624,0.618,232520,0.773,True,2vVc2G9w2JteBgxpSUVwX5,0.0,0.0813,-5.15,Let It Rock,50,0.0369,113.164,spotify:track:2vVc2G9w2JteBgxpSUVwX5,https://open.spotify.com/track/2vVc2G9w2JteBgxpSUVwX5,0.469,y
1142,0.0156,0.7140000000000001,213106,0.725,False,6ihL9TjfRjadfEePzXXyVF,0.0,0.0726,-6.4110000000000005,Gives You Hell,73,0.0402,99.988,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://open.spotify.com/track/6ihL9TjfRjadfEePzXXyVF,0.59,y
1143,0.147,0.7909999999999999,192360,0.733,False,7jk7gqyEonmVVYahZN5zhW,0.000381,0.0713,-5.215,Circus,70,0.052000000000000005,114.98,spotify:track:7jk7gqyEonmVVYahZN5zhW,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,0.7609999999999999,y
1144,0.0014,0.526,211162,0.882,False,4Dm32oO01YpIubCHaAtKkN,0.0,0.14400000000000002,-4.006,My Life Would Suck Without You,64,0.0509,144.982,spotify:track:4Dm32oO01YpIubCHaAtKkN,https://open.spotify.com/track/4Dm32oO01YpIubCHaAtKkN,0.424,y
1145,0.0187,0.33799999999999997,241853,0.8029999999999999,False,4IoYz8XqqdowINzfRrFnhi,0.0,0.136,-5.412000000000001,You Found Me,76,0.0413,151.994,spotify:track:4IoYz8XqqdowINzfRrFnhi,https://open.spotify.com/track/4IoYz8XqqdowINzfRrFnhi,0.4,y
1146,0.0887,0.674,297520,0.879,True,4dK00wCxlqWEeN8BoM1BHT,0.0,0.11,-2.573,Crack A Bottle,69,0.174,84.08,spotify:track:4dK00wCxlqWEeN8BoM1BHT,https://open.spotify.com/track/4dK00wCxlqWEeN8BoM1BHT,0.40299999999999997,n
1147,0.0402,0.713,299746,0.746,True,1k2NovMHKHhgGsHxg0aYAS,0.0,0.601,-4.99,Dead And Gone - feat. Justin Timberlake,5,0.259,135.02100000000002,spotify:track:1k2NovMHKHhgGsHxg0aYAS,https://open.spotify.com/track/1k2NovMHKHhgGsHxg0aYAS,0.47,n
1148,0.009000000000000001,0.72,204640,0.672,False,3GpbwCm3YxiWDvy29Uo3vP,0.0,0.23199999999999998,-6.852,Right Round,74,0.0551,124.986,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,https://open.spotify.com/track/3GpbwCm3YxiWDvy29Uo3vP,0.705,y
1149,0.136,0.848,237213,0.828,False,3OT3Kg4jyVkdZm4Ncz6JgX,1.35e-06,0.114,-4.5569999999999995,Poker Face,35,0.0714,119.0,spotify:track:3OT3Kg4jyVkdZm4Ncz6JgX,https://open.spotify.com/track/3OT3Kg4jyVkdZm4Ncz6JgX,0.794,y
1150,0.0175,0.7609999999999999,193386,0.7240000000000001,True,2q4rjDy9WhaN3o9MvDbO21,0.0,0.11599999999999999,-3.818,Kiss Me Thru The Phone,77,0.111,149.936,spotify:track:2q4rjDy9WhaN3o9MvDbO21,https://open.spotify.com/track/2q4rjDy9WhaN3o9MvDbO21,0.815,n
1151,0.0834,0.327,236066,0.588,False,0V8FYVlBFuXXTIvRnMbZyS,0.0,0.10400000000000001,-6.611000000000001,The Climb,70,0.0336,161.07399999999998,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://open.spotify.com/track/0V8FYVlBFuXXTIvRnMbZyS,0.32899999999999996,y
1152,0.0782,0.6729999999999999,289746,0.614,True,08uGhvS5MfBk7crUCpnjva,0.0,0.139,-5.426,Blame It,68,0.10300000000000001,176.05200000000002,spotify:track:08uGhvS5MfBk7crUCpnjva,https://open.spotify.com/track/08uGhvS5MfBk7crUCpnjva,0.36200000000000004,y
1153,0.544,0.39299999999999996,259800,0.552,False,4W3QcMXjWVYEiNe4khtNUF,0.0,0.10099999999999999,-3.5260000000000002,I Told You So - feat. Randy Travis,49,0.0283,147.515,spotify:track:4W3QcMXjWVYEiNe4khtNUF,https://open.spotify.com/track/4W3QcMXjWVYEiNe4khtNUF,0.217,n
1154,0.0201,0.893,220426,0.665,False,7xdmTEHRbgQuLR8KpRLLnn,0.0,0.299,-5.07,Love Sex Magic,47,0.13699999999999998,107.029,spotify:track:7xdmTEHRbgQuLR8KpRLLnn,https://open.spotify.com/track/7xdmTEHRbgQuLR8KpRLLnn,0.8740000000000001,n
1155,0.13,0.867,251426,0.857,False,5MeZ3VxmtSv1O8PcekvLTn,0.0017100000000000001,0.13,-5.892,Boom Boom Pow,51,0.0663,130.048,spotify:track:5MeZ3VxmtSv1O8PcekvLTn,https://open.spotify.com/track/5MeZ3VxmtSv1O8PcekvLTn,0.402,y
1156,0.515,0.88,222066,0.445,False,4ywmyUAQ0WAdNHXpoWWqfv,4.57e-06,0.102,-6.154,Day 'n' Nite,51,0.066,138.048,spotify:track:4ywmyUAQ0WAdNHXpoWWqfv,https://open.spotify.com/track/4ywmyUAQ0WAdNHXpoWWqfv,0.787,y
1157,0.10099999999999999,0.922,269613,0.8590000000000001,False,4UMTp91LHhvW33ol9ZQH0Q,1.12e-06,0.139,-1.1520000000000001,We Made You,66,0.079,114.001,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,https://open.spotify.com/track/4UMTp91LHhvW33ol9ZQH0Q,0.616,n
1158,0.0133,0.82,237120,0.731,False,5RzFJd6W40SDTyZkX6xx45,1.9399999999999997e-05,0.131,-6.02,I Know You Want Me (Calle Ocho),68,0.159,127.07600000000001,spotify:track:5RzFJd6W40SDTyZkX6xx45,https://open.spotify.com/track/5RzFJd6W40SDTyZkX6xx45,0.7929999999999999,y
1159,0.261,0.675,226506,0.545,False,4NpDZPwSXmL0cCTaJuVrCw,0.0,0.162,-5.614,Birthday Sex,70,0.0443,60.048,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,https://open.spotify.com/track/4NpDZPwSXmL0cCTaJuVrCw,0.445,y
1160,0.038,0.473,232000,0.604,False,6rjnRocdCULjLF61x2NR5e,0.0,0.10300000000000001,-4.034,Don't Stop Believin' (Glee Cast Version),66,0.0337,123.85700000000001,spotify:track:6rjnRocdCULjLF61x2NR5e,https://open.spotify.com/track/6rjnRocdCULjLF61x2NR5e,0.271,n
1161,0.0012,0.524,199186,0.878,False,6fvxos1qSHrIgOkKw4dhWS,0.0,0.098,-3.108,Waking Up In Vegas,55,0.0346,130.989,spotify:track:6fvxos1qSHrIgOkKw4dhWS,https://open.spotify.com/track/6fvxos1qSHrIgOkKw4dhWS,0.59,n
1162,0.0124,0.593,326186,0.883,False,58FUwmyGUqkt53YPUcm7cJ,0.0,0.177,-4.781000000000001,Knock You Down,67,0.18600000000000003,155.171,spotify:track:58FUwmyGUqkt53YPUcm7cJ,https://open.spotify.com/track/58FUwmyGUqkt53YPUcm7cJ,0.6709999999999999,y
1163,0.0192,0.8390000000000001,239986,0.804,False,2oENJa1T33GJ0w8dC167G4,0.0,0.331,-2.513,Fire Burning,70,0.0329,122.973,spotify:track:2oENJa1T33GJ0w8dC167G4,https://open.spotify.com/track/2oENJa1T33GJ0w8dC167G4,0.888,y
1164,0.0063100000000000005,0.892,216346,0.6409999999999999,False,2nP53cGOPLojPkoWVZo4sY,3.15e-06,0.31,-5.6579999999999995,LoveGame,30,0.0634,105.059,spotify:track:2nP53cGOPLojPkoWVZo4sY,https://open.spotify.com/track/2nP53cGOPLojPkoWVZo4sY,0.835,y
1165,0.21899999999999997,0.42700000000000005,257760,0.861,True,3fyMH1t6UPeR5croea9PrR,0.0,0.27699999999999997,-4.874,Best I Ever Had,12,0.376,161.776,spotify:track:3fyMH1t6UPeR5croea9PrR,https://open.spotify.com/track/3fyMH1t6UPeR5croea9PrR,0.581,y
1166,0.162,0.687,231133,0.7829999999999999,False,3GCL1PydwsLodcpv0Ll1ch,1.3500000000000001e-05,0.114,-4.44,You Belong With Me,68,0.0386,129.964,spotify:track:3GCL1PydwsLodcpv0Ll1ch,https://open.spotify.com/track/3GCL1PydwsLodcpv0Ll1ch,0.44299999999999995,n
1167,0.0015400000000000001,0.602,180800,0.894,False,07HPV6hzecJmMJwsIX8YVU,0.0,0.433,-3.975,He Could Be the One,66,0.032,125.988,spotify:track:07HPV6hzecJmMJwsIX8YVU,https://open.spotify.com/track/07HPV6hzecJmMJwsIX8YVU,0.643,n
1168,0.005520000000000001,0.276,230760,0.715,False,5VGlqQANWDKJFl0MBG3sg2,0.000417,0.201,-5.356,Use Somebody,77,0.0432,137.028,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2,0.17300000000000001,y
1169,0.0178,0.613,241920,0.634,False,1Nme6K1PYAh7p7uygyuRdf,0.0,0.0719,-3.472,Battlefield,61,0.0339,144.953,spotify:track:1Nme6K1PYAh7p7uygyuRdf,https://open.spotify.com/track/1Nme6K1PYAh7p7uygyuRdf,0.37,y
1170,0.0149,0.6629999999999999,212106,0.693,False,7LP4Es66zdY7CyjepqmvAg,0.0,0.0778,-4.505,Down,77,0.0311,66.002,spotify:track:7LP4Es66zdY7CyjepqmvAg,https://open.spotify.com/track/7LP4Es66zdY7CyjepqmvAg,0.71,y
1171,0.00705,0.851,237640,0.629,False,6Rb0ptOEjBjPPQUlQtQGbL,0.00037200000000000004,0.0746,-8.385,Hotel Room Service,68,0.175,125.984,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,https://open.spotify.com/track/6Rb0ptOEjBjPPQUlQtQGbL,0.789,y
1172,0.00124,0.45399999999999996,202066,0.708,False,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,0.0679,-4.526,Party In The U.S.A.,75,0.0675,192.18,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://open.spotify.com/track/5Q0Nhxo0l2bP3pNjpGJwV1,0.483,n
1173,0.81,0.455,275356,0.519,False,13l8u5UsUufzxaMiob8a4B,0.0,0.0999,-10.146,Run This Town - A Tribute to Jay Z and Rihanna and Kanye West,30,0.185,84.781,spotify:track:13l8u5UsUufzxaMiob8a4B,https://open.spotify.com/track/13l8u5UsUufzxaMiob8a4B,0.493,n
1174,0.0517,0.742,242200,0.47100000000000003,False,3IcIIZMMS7UArJJPtEHXG8,0.0,0.862,-5.513,Obsessed,71,0.0695,86.46700000000001,spotify:track:3IcIIZMMS7UArJJPtEHXG8,https://open.spotify.com/track/3IcIIZMMS7UArJJPtEHXG8,0.384,y
1175,0.0444,0.615,221253,0.711,False,2zJZwWF7BTGIIvrAlgzJEx,0.0,0.145,-5.507000000000001,Whatcha Say,64,0.0779,144.036,spotify:track:2zJZwWF7BTGIIvrAlgzJEx,https://open.spotify.com/track/2zJZwWF7BTGIIvrAlgzJEx,0.711,y
1176,0.0657,0.5,277813,0.885,False,0qKwtPYdDdvqOKMcqXUtld,0.0,0.17300000000000001,-4.601,Empire State of Mind (Glee Cast Version),37,0.33,173.31799999999998,spotify:track:0qKwtPYdDdvqOKMcqXUtld,https://open.spotify.com/track/0qKwtPYdDdvqOKMcqXUtld,0.738,n
1177,0.0947,0.755,208306,0.688,False,16Me2jlMlTX4xsps2j71mC,0.0,0.0852,-3.97,Paparazzi,64,0.0535,114.928,spotify:track:16Me2jlMlTX4xsps2j71mC,https://open.spotify.com/track/16Me2jlMlTX4xsps2j71mC,0.429,y
1178,0.244,0.544,357346,0.92,True,6HSqyfGnsHYw9MmIpa9zlZ,0.0,0.19,-1.474,Forever,69,0.27699999999999997,105.307,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,https://open.spotify.com/track/6HSqyfGnsHYw9MmIpa9zlZ,0.519,y
1179,0.0518,0.701,205533,0.72,False,2d7fRuDlFZfKIoSuf8bhGv,0.0,0.19899999999999998,-1.9480000000000002,3,50,0.0475,134.96200000000002,spotify:track:2d7fRuDlFZfKIoSuf8bhGv,https://open.spotify.com/track/2d7fRuDlFZfKIoSuf8bhGv,0.7609999999999999,y
1180,0.0294,0.591,228346,0.649,False,3DamFFqW32WihKkTVlwTYQ,0.0,0.133,-6.72,Fireflies,80,0.0417,90.00200000000001,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,0.489,y
1181,0.00489,0.785,284373,0.604,False,0xfpx7AiwgSKEtjotea2L6,2.7399999999999995e-05,0.25,-6.79,Meet Me Halfway,61,0.0834,130.03,spotify:track:0xfpx7AiwgSKEtjotea2L6,https://open.spotify.com/track/0xfpx7AiwgSKEtjotea2L6,0.436,y
1182,0.0895,0.6940000000000001,208066,0.825,False,1FKxKGONukVFXWVJxAKmlz,1.86e-05,0.0618,-5.986000000000001,Sweet Dreams,63,0.111,121.949,spotify:track:1FKxKGONukVFXWVJxAKmlz,https://open.spotify.com/track/1FKxKGONukVFXWVJxAKmlz,0.7879999999999999,y
1183,0.00305,0.6970000000000001,294573,0.9209999999999999,True,5P5cGNzqh6A353N3ShDK6Y,3.65e-05,0.0831,-3.75,Bad Romance,48,0.0391,118.99,spotify:track:5P5cGNzqh6A353N3ShDK6Y,https://open.spotify.com/track/5P5cGNzqh6A353N3ShDK6Y,0.721,y
1184,0.115,0.618,237066,0.674,False,08gavXombT6KR0af88i9tA,0.0,0.0832,-5.675,Jump Then Fall,48,0.0276,79.985,spotify:track:08gavXombT6KR0af88i9tA,https://open.spotify.com/track/08gavXombT6KR0af88i9tA,0.8,n
1185,0.17300000000000001,0.706,182306,0.7509999999999999,False,5vlEg2fT4cFWAqU5QptIpQ,0.0,0.168,-6.3229999999999995,Replay,74,0.0708,91.031,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ,0.195,y
1186,0.046,0.48,227533,0.486,True,3rMsX63C0IZVnOT5LGYoTH,0.0,0.107,-5.754,Russian Roulette,66,0.0447,80.051,spotify:track:3rMsX63C0IZVnOT5LGYoTH,https://open.spotify.com/track/3rMsX63C0IZVnOT5LGYoTH,0.265,n
1187,0.0927,0.5870000000000001,277573,0.622,False,11EX5yhxr9Ihl3IN1asrfK,0.0006360000000000001,0.2,-5.535,Need You Now,69,0.0303,107.943,spotify:track:11EX5yhxr9Ihl3IN1asrfK,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK,0.231,y
1188,0.0746,0.755,199693,0.8320000000000001,False,5OMwQFBcte0aWFJFqrr5oj,1.27e-06,0.29100000000000004,-2.741,TiK ToK,17,0.11599999999999999,120.03200000000001,spotify:track:5OMwQFBcte0aWFJFqrr5oj,https://open.spotify.com/track/5OMwQFBcte0aWFJFqrr5oj,0.735,n
1189,0.188,0.638,262466,0.6559999999999999,False,7wZUrN8oemZfsEd1CGkbXE,0.0,0.146,-5.886,Bleeding Love,80,0.0357,104.036,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE,0.225,y
1190,0.0656,0.828,299333,0.433,True,4P7VFiaZb3xrXoqGwZXC3J,0.0008759999999999999,0.122,-9.716000000000001,Lollipop,73,0.19899999999999998,148.07299999999998,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://open.spotify.com/track/4P7VFiaZb3xrXoqGwZXC3J,0.44,y
1191,0.0399,0.654,184400,0.61,False,6ucR4KfvsBFWCMVFDvyKKl,0.0,0.10099999999999999,-6.051,Apologize,62,0.0285,118.03200000000001,spotify:track:6ucR4KfvsBFWCMVFDvyKKl,https://open.spotify.com/track/6ucR4KfvsBFWCMVFDvyKKl,0.11800000000000001,y
1192,0.0521,0.466,264373,0.759,False,519tXYJVcrpEMqV2BMbh6E,0.0,0.0587,-4.978,No Air (feat. Chris Brown),15,0.19899999999999998,160.033,spotify:track:519tXYJVcrpEMqV2BMbh6E,https://open.spotify.com/track/519tXYJVcrpEMqV2BMbh6E,0.32799999999999996,n
1193,0.14300000000000002,0.659,252160,0.696,False,1j3H54xdahpAkNI0q6S89q,0.0,0.13,-4.291,With You,14,0.071,86.001,spotify:track:1j3H54xdahpAkNI0q6S89q,https://open.spotify.com/track/1j3H54xdahpAkNI0q6S89q,0.665,y
1194,0.00223,0.6990000000000001,179640,0.76,False,005lwxGU1tms6HGELIcUv9,0.0,0.132,-3.173,I Kissed A Girl,68,0.0677,129.996,spotify:track:005lwxGU1tms6HGELIcUv9,https://open.spotify.com/track/005lwxGU1tms6HGELIcUv9,0.696,n
1195,0.191,0.721,202906,0.88,False,1uigwk5hNV84zRd5YQQRTk,0.0,0.0769,-3.8960000000000004,Pocketful of Sunshine,63,0.0454,110.021,spotify:track:1uigwk5hNV84zRd5YQQRTk,https://open.spotify.com/track/1uigwk5hNV84zRd5YQQRTk,0.655,y
1196,0.594,0.664,196280,0.491,False,0rFOs9paloAvEtzwDX1Kmc,0.0,0.11,-6.544,Bubbly,71,0.042,127.97,spotify:track:0rFOs9paloAvEtzwDX1Kmc,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc,0.24,y
1197,0.16899999999999998,0.645,208106,0.941,False,28IEbk5a7twNTbUEvWslUb,0.0,0.251,-3.425,Paralyzer,70,0.0448,106.015,spotify:track:28IEbk5a7twNTbUEvWslUb,https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb,0.8809999999999999,y
1198,0.0042899999999999995,0.951,246053,0.79,True,4NOZ35Dhucr6UlVyLOtktd,0.0,0.0845,-5.79,Dangerous,66,0.081,117.007,spotify:track:4NOZ35Dhucr6UlVyLOtktd,https://open.spotify.com/track/4NOZ35Dhucr6UlVyLOtktd,0.78,y
1199,0.00221,0.618,179946,0.955,False,5619Ojc6t9evEEs3B7Drhe,3.09e-06,0.486,-3.8360000000000003,Shake It,72,0.0798,150.034,spotify:track:5619Ojc6t9evEEs3B7Drhe,https://open.spotify.com/track/5619Ojc6t9evEEs3B7Drhe,0.79,y
1200,0.0182,0.752,236693,0.9209999999999999,False,6AdLyvisRKHLAwARaZMGr6,0.0,0.256,-4.321000000000001,Take You There,62,0.0696,115.03299999999999,spotify:track:6AdLyvisRKHLAwARaZMGr6,https://open.spotify.com/track/6AdLyvisRKHLAwARaZMGr6,0.634,y
1201,0.0277,0.457,203760,0.8540000000000001,False,1kusepF3AacIEtUTYrw4GV,9.620000000000001e-05,0.731,-6.2,Paper Planes,71,0.265,172.231,spotify:track:1kusepF3AacIEtUTYrw4GV,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV,0.485,y
1202,0.071,0.375,338853,0.862,True,3jlbL2OTD5YmIunYzgQTAN,0.0,0.21100000000000002,-3.363,Live Your Life (feat. Rihanna),76,0.255,159.841,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://open.spotify.com/track/3jlbL2OTD5YmIunYzgQTAN,0.478,n
1203,0.114,0.5429999999999999,201106,0.6859999999999999,False,15DeqWWQB4dcEWzJg15VrN,0.0,0.335,-4.751,Our Song,65,0.0357,177.87400000000002,spotify:track:15DeqWWQB4dcEWzJg15VrN,https://open.spotify.com/track/15DeqWWQB4dcEWzJg15VrN,0.555,y
1204,0.0527,0.679,221840,0.684,True,6ScJMrlpiLfZUGtWp4QIVt,0.000895,0.177,-8.559,A Milli,75,0.278,151.748,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,https://open.spotify.com/track/6ScJMrlpiLfZUGtWp4QIVt,0.755,y
1205,0.303,0.617,203040,0.42200000000000004,False,7zMcNqs55Mxer82bvZFkpg,0.0,0.12300000000000001,-6.794,Teardrops On My Guitar - Radio Single Remix,61,0.0239,99.96600000000001,spotify:track:7zMcNqs55Mxer82bvZFkpg,https://open.spotify.com/track/7zMcNqs55Mxer82bvZFkpg,0.264,n
1206,0.0572,0.573,259720,0.7120000000000001,False,5j0McHPthKpOXRr3fBq8M0,0.0,0.16699999999999998,-5.976,Love in This Club (feat. Young Jeezy),69,0.0732,140.012,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0,0.34600000000000003,n
1207,0.0018,0.557,245360,0.8240000000000001,False,7KEajVD9AUG68onXRSFZTv,0.000542,0.0999,-6.947,Human,14,0.0776,135.446,spotify:track:7KEajVD9AUG68onXRSFZTv,https://open.spotify.com/track/7KEajVD9AUG68onXRSFZTv,0.611,n
1208,0.28300000000000003,0.816,240746,0.851,False,1ARJhjuI6TNYZCxYygFQ4F,0.0,0.5429999999999999,-4.166,Right Now (Na Na Na),67,0.19,137.968,spotify:track:1ARJhjuI6TNYZCxYygFQ4F,https://open.spotify.com/track/1ARJhjuI6TNYZCxYygFQ4F,0.568,y
1209,0.271,0.519,199946,0.7490000000000001,False,0ZUo4YjG4saFnEJhdWp9Bt,0.0,0.11900000000000001,-3.318,Before He Cheats,74,0.0405,147.905,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,https://open.spotify.com/track/0ZUo4YjG4saFnEJhdWp9Bt,0.29,y
1210,0.15,0.8690000000000001,251440,0.851,False,7xRNsqOQOgWbHV1nbXnfXN,0.0008730000000000001,0.136,-6.2010000000000005,Boom Boom Pow,63,0.0827,130.09,spotify:track:7xRNsqOQOgWbHV1nbXnfXN,https://open.spotify.com/track/7xRNsqOQOgWbHV1nbXnfXN,0.395,y
1211,0.0371,0.738,252933,0.868,False,4shgvM4ClrZeDiflNJwlGd,0.0,0.294,-4.15,Sugar (feat. Wynter),54,0.0348,130.003,spotify:track:4shgvM4ClrZeDiflNJwlGd,https://open.spotify.com/track/4shgvM4ClrZeDiflNJwlGd,0.19899999999999998,n
1212,0.139,0.846,237200,0.815,False,0WfKDYeUAoLA3vdvLKKWMW,2.19e-06,0.131,-4.512,Poker Face,70,0.0761,118.999,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,https://open.spotify.com/track/0WfKDYeUAoLA3vdvLKKWMW,0.831,y
1213,0.0151,0.637,220733,0.843,False,7BqBn9nzAq8spo5e7cZ0dJ,0.0,0.0876,-5.412999999999999,Just the Way You Are,81,0.0432,109.012,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,0.434,y
1214,0.139,0.638,227880,0.826,False,4lCv7b86sLynZbXhfScfm2,0.0,0.0803,-4.968,Firework,74,0.0479,124.072,spotify:track:4lCv7b86sLynZbXhfScfm2,https://open.spotify.com/track/4lCv7b86sLynZbXhfScfm2,0.649,y
1215,0.0132,0.7190000000000001,227760,0.804,False,55qBw1900pZKfXJ6Q9A2Lc,3.02e-06,0.139,-4.581,Teenage Dream,71,0.0355,119.999,spotify:track:55qBw1900pZKfXJ6Q9A2Lc,https://open.spotify.com/track/55qBw1900pZKfXJ6Q9A2Lc,0.605,y
1216,0.428,0.696,267586,0.825,False,7xMITBye3Js9MDadWL2uqE,0.0,0.081,-6.841,Nothing On You (feat. Bruno Mars),3,0.0499,103.976,spotify:track:7xMITBye3Js9MDadWL2uqE,https://open.spotify.com/track/7xMITBye3Js9MDadWL2uqE,0.763,n
1217,0.113,0.66,179800,0.846,False,12rVL9zxkLUrInr6sg8gwX,0.0,0.0459,-5.252000000000001,Airplanes (feat. Hayley Williams),42,0.124,93.02600000000001,spotify:track:12rVL9zxkLUrInr6sg8gwX,https://open.spotify.com/track/12rVL9zxkLUrInr6sg8gwX,0.41700000000000004,n
1218,0.247,0.705,263173,0.7809999999999999,False,5xZtUAVUVfjBtVtMOgMkyy,0.0,0.107,-2.927,What's My Name?,58,0.0792,100.008,spotify:track:5xZtUAVUVfjBtVtMOgMkyy,https://open.spotify.com/track/5xZtUAVUVfjBtVtMOgMkyy,0.55,y
1219,0.0253,0.659,231786,0.935,False,4nVyHATevhl5RC6Qmoko5H,0.0,0.0653,-2.739,I Like It,64,0.107,129.048,spotify:track:4nVyHATevhl5RC6Qmoko5H,https://open.spotify.com/track/4nVyHATevhl5RC6Qmoko5H,0.73,y
1220,0.529,0.855,248133,0.9540000000000001,True,7Ie9W94M7OjPoZVV216Xus,0.0,0.205,-1.19,Not Afraid,79,0.264,114.635,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus,0.6679999999999999,y
1221,0.0662,0.816,307640,0.813,False,7vWFaMq63AwkFDhS2OAg5u,2.77e-06,0.602,-7.797999999999999,The Time (Dirty Bit),69,0.0664,127.979,spotify:track:7vWFaMq63AwkFDhS2OAg5u,https://open.spotify.com/track/7vWFaMq63AwkFDhS2OAg5u,0.436,y
1222,0.0258,0.659,231653,0.882,False,4270XtiZeN9yYPR81dn8Ow,9.2e-06,0.14400000000000002,-4.623,Tonight (I'm Lovin' You),1,0.0465,125.985,spotify:track:4270XtiZeN9yYPR81dn8Ow,https://open.spotify.com/track/4270XtiZeN9yYPR81dn8Ow,0.314,y
1223,0.03,0.6659999999999999,222160,0.878,False,5tXyNhNcsnn7HbcABntOSf,0.0,0.0828,-2.85,DJ Got Us Fallin' In Love,15,0.0973,119.932,spotify:track:5tXyNhNcsnn7HbcABntOSf,https://open.spotify.com/track/5tXyNhNcsnn7HbcABntOSf,0.669,n
1224,0.0015199999999999999,0.5429999999999999,193960,0.981,False,2LXyM3mXlRPIJwqyIoFh6n,0.00759,0.447,-4.631,Whip My Hair,2,0.285,162.786,spotify:track:2LXyM3mXlRPIJwqyIoFh6n,https://open.spotify.com/track/2LXyM3mXlRPIJwqyIoFh6n,0.6709999999999999,n
1225,0.726,0.349,246587,0.348,False,0HZhYMZOcUzZKSFwPOti6m,0.0,0.12,-6.142,Jar of Hearts,75,0.0316,74.541,spotify:track:0HZhYMZOcUzZKSFwPOti6m,https://open.spotify.com/track/0HZhYMZOcUzZKSFwPOti6m,0.0886,y
1226,0.0435,0.595,234453,0.9129999999999999,False,3rfhI32Il2hVRKDkuGeeen,0.0,0.259,-3.428,Hey Baby (Drop It to the Floor),65,0.0884,128.02100000000002,spotify:track:3rfhI32Il2hVRKDkuGeeen,https://open.spotify.com/track/3rfhI32Il2hVRKDkuGeeen,0.762,y
1227,0.0070599999999999994,0.44,227320,0.6829999999999999,False,2rDwdvBma1O1eLzo29p2cr,0.0,0.0593,-4.732,Whataya Want from Me,67,0.0489,185.94799999999998,spotify:track:2rDwdvBma1O1eLzo29p2cr,https://open.spotify.com/track/2rDwdvBma1O1eLzo29p2cr,0.445,y
1228,0.11199999999999999,0.71,199493,0.851,False,7in46wlBseKBTcLi6lyhF9,0.0,0.19899999999999998,-4.2410000000000005,Sexy And I Know It,46,0.318,130.014,spotify:track:7in46wlBseKBTcLi6lyhF9,https://open.spotify.com/track/7in46wlBseKBTcLi6lyhF9,0.8220000000000001,n
1229,0.02,0.37799999999999995,250626,0.638,False,7a86XRg84qjasly9f6bPSD,7.659999999999999e-05,0.0849,-5.5760000000000005,We Are Young (feat. Janelle Monáe),73,0.075,184.08599999999998,spotify:track:7a86XRg84qjasly9f6bPSD,https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD,0.735,n
1230,0.00982,0.711,201560,0.514,False,6V96SdYTeLb6J1JwBKvmZx,0.0,0.311,-12.532,Moves Like Jagger - Studio Recording From The Voice Performance,32,0.0578,128.034,spotify:track:6V96SdYTeLb6J1JwBKvmZx,https://open.spotify.com/track/6V96SdYTeLb6J1JwBKvmZx,0.628,n
1231,0.0181,0.62,229573,0.8690000000000001,False,36ux3YuUsGTWPT8fXclS45,0.0,0.369,-5.252000000000001,E.T.,65,0.175,151.684,spotify:track:36ux3YuUsGTWPT8fXclS45,https://open.spotify.com/track/36ux3YuUsGTWPT8fXclS45,0.76,y
